Wojewodztwo,Specjalizacja,Priorytet,Szpital,Adres,Dodatkowe Info,Highlight,Liczba Miejsc w trybie rezydenckim,Liczba Miejsc w trybie pozarezydenckich,Liczba Miejsc
Pomorskie,Urologia,False,"WOJEWÓDZKI SZPITAL SPECJALISTYCZNY IM. JANUSZA
KORCZAKA W SŁUPSKU SPÓŁKA Z OGRANICZONĄ
ODPOWIEDZIALNOŚCIĄ
Oddział urologiczny","ul. Hubalczyków 1
76-200 Słupsk",Zadupie,False,2 (0),0,2
Pomorskie,Urologia,False,"Szpitale Pomorskie Sp. z o.o.
Szpital Specjalistyczny im. F. Ceynowy Oddział Urologii","ul. dr. Alojzego
Jagalskiego 10
84-200 Wejherowo",Zadupie,False,2 (0),0,1
Pomorskie,Urologia dziecięca,False,"COPERNICUS PODMIOT LECZNICZY SPÓŁKA Z
OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ
Oddział Chirurgii i Urologii Dzieci","ul. Nowe Ogrody 1-6
80-803 Gdańsk",Trójmiasto,False,0 (0),0,1
Pomorskie,Urologia dziecięca,False,"Uniwersyteckie Centrum Kliniczne
Klinika Chirurgii i Urologii Dzieci i Młodzieży","ul. Mariana
Smoluchowskiego 17
80-214 Gdańsk",Trójmiasto,False,0 (0),0,0
Pomorskie,Zdrowie publiczne,False,"Gdański Uniwersytet Medyczny
Zakład Zdrowia Publicznego i Medycyny Społecznej","ul. Aleja Zwycięstwa 42A
80-210 Gdańsk",Trójmiasto,False,0 (0),2,11
Mazowieckie,Dziedzina medycyny,False,Nazwa jednostki nadrzędnej - Nazwa placówki,Adres,Zadupie,False,0,0,Liczba miejsc wolnych
Mazowieckie,Alergologia,False,"UNIWERSYTECKIE CENTRUM KLINICZNE
WARSZAWSKIEGO UNIWERSYTETU MEDYCZNEGO - Oddział Kliniczny Pneumonologii,
Alergologii Wieku Dziecięcego i
Pediatrii","ul. Żwirki i Wigury 63A 02-091
Warszawa",Warszawa,False,2 (0),0,0
Mazowieckie,Alergologia,False,"Szpital Dziecięcy im.prof.dr.med.Jana Bogdanowicza
Samodzielny Publiczny Zakład Opieki Zdrowotnej - Oddział Alergologiczny, Poradnia
Alergologiczna","ul. Niekłańska 4/24 03-924
Warszawa",Warszawa,False,2 (0),0,1
Mazowieckie,Alergologia,False,"Uniwersyteckie Centrum Kliniczne Warszawskiego
Uniwersytetu Medycznego - Klinika Chorób Wewnętrznych,
Pneumonologii i Alergologii","ul. Stefana Banacha 1A 02-097
Warszawa",Warszawa,False,2 (0),0,3
Mazowieckie,Alergologia,False,"Uniwersyteckie Centrum Kliniczne Warszawskiego
Uniwersytetu Medycznego - Zakład Alergologii i Immunologii
Klinicznej","ul. Stefana Banacha 1A 02-097
Warszawa",Warszawa,False,2 (0),0,1
Mazowieckie,Alergologia,False,"ZESPÓŁ LEKARZY SPECJALISTÓW MEDICA GAŁCZYŃSKI I
WSPÓLNICY SPÓŁKA JAWNA - Zespół Lekarzy Specjalistów
Medica, Poradnia Alergologiczna",ul. 3 Maja 3 08-110 Siedlce,Zadupie,False,2 (0),0,0
Mazowieckie,Anestezjologia i intensywna terapia,False,"SZPITAL POWIATOWY GAJDA-MED SPÓŁKA Z
OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ - Oddział Anestezjologii i
Intensywnej Terapii","ul. Teofila Kwiatkowskiego 19 06-102
Pułtusk",Zadupie,True,18 (0),20,1
Mazowieckie,Anestezjologia i intensywna terapia,False,"UNIWERSYTECKIE CENTRUM KLINICZNE
WARSZAWSKIEGO UNIWERSYTETU MEDYCZNEGO - Oddział Kliniczny Anestezjologii,
Intensywnej Terapii i Opieki
Pooperacyjnej","ul. Żwirki i Wigury 63A 02-091
Warszawa",Warszawa,True,18 (0),20,0
Mazowieckie,Anestezjologia i intensywna terapia,False,"Mazowiecki Szpital Onkologiczny Spółka z ograniczoną
odpowiedzialnością - Oddział Anestezjologii i
Intensywnej Terapii",ul. Kościelna 61 05-135 Wieliszew,Zadupie,True,18 (0),20,0
Mazowieckie,Anestezjologia i intensywna terapia,False,"SZPITAL WOLSKI IM. DR. ANNY GOSTYŃSKIEJ
SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ - Oddział Anestezjologii i
Intensywnej Terapii","ul. Marcina Kasprzaka 17 01-211
Warszawa",Warszawa,True,18 (0),20,0
Mazowieckie,Anestezjologia i intensywna terapia,False,"Samodzielny Publiczny Zespół Zakładów Opieki
zdrowotnej w Wyszkowie - Oddział Anestezjologii i
Intensywnej Terapii",ul. Komisji Edukacji Narodowej 1 07-200 Wyszków,Zadupie,True,18 (0),20,0
Mazowieckie,Anestezjologia i intensywna terapia,False,"Samodzielny Publiczny Zespół Zakładów Opieki
Zdrowotnej w Kozienicach - Oddział Anestezjologii i
Intensywnej Terapii","ul. Aleja Władysława Sikorskiego 10
26-900 Kozienice",Zadupie,True,18 (0),20,2
Mazowieckie,Anestezjologia i intensywna terapia,False,"Mazowiecki Szpital Specjalistyczny im. dr. Józefa
Psarskiego w Ostrołęce - Oddział Anestezjologii i
Intensywnej Terapii","ul. Aleja Jana Pawła II 120A 07-410
Ostrołęka",Zadupie,True,18 (0),20,1
Mazowieckie,Anestezjologia i intensywna terapia,False,"Specjalistyczny Szpital Wojewódzki w Ciechanowie - Oddział Anestezjologii i
Intensywnej Terapii",ul. Powstańców Wielkopolskich 2 06-400 Ciechanów,Zadupie,True,18 (0),20,7
Mazowieckie,Anestezjologia i intensywna terapia,False,"Samodzielny Publiczny Specjalistyczny Szpital Zachodni
im. św. Jana Pawła II - Oddział Anestezjologii i
Intensywnej Terapii","ul. Daleka 11 05-825 Grodzisk
Mazowiecki",Zadupie,True,18 (0),20,0
Mazowieckie,Anestezjologia i intensywna terapia,False,"SAMODZIELNY PUBLICZNY ZESPÓŁ ZAKŁADÓW OPIEKI
ZDROWOTNEJ IM.MARSZAŁKA JÓZEFA PIŁSUDSKIEGO W
PŁOŃSKU - Oddział Anestezjologii i
Intensywnej Terapii","ul. Henryka Sienkiewicza 7 09-100
Płońsk",Zadupie,True,18 (0),20,1
Mazowieckie,Anestezjologia i intensywna terapia,False,"MAZOWIECKIE CENTRUM REHABILITACJI ""STOCER""
SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ - Oddział Anestezjologii i
Intensywnej Terapii",ul. Warsztatowa 1 05-800 Pruszków,Zadupie,True,18 (0),20,2
Mazowieckie,Anestezjologia i intensywna terapia,False,"Samodzielny Publiczny Zespół Zakładów Opieki
Zdrowotnej w Ostrowi Mazowieckiej - Oddział Anestezjologii i
Intensywnej Terapii","ul. Stanisława Duboisa 68 07-300
Ostrów Mazowiecka",Zadupie,True,18 (0),20,2
Mazowieckie,Anestezjologia i intensywna terapia,False,"Wojewódzki Szpital Zespolony - Oddział Anestezjologii i
Intensywnej Terapii",ul. Medyczna 19 09-400 Płock,Zadupie,True,18 (0),20,7
Mazowieckie,Anestezjologia i intensywna terapia,False,"Radomski Szpital Specjalistyczny im. Dr Tytusa
Chałubińskiego - Oddział Anestezjologii i
Intensywnej Terapii","ul. Adolfa Tochtermana 1 26-610
Radom",Zadupie,True,18 (0),20,5
Mazowieckie,Anestezjologia i intensywna terapia,False,"Mazowiecki Szpital Wojewódzki im. św. Jana Pawła II w
Siedlcach Spółka z ograniczoną odpowiedzialnością - Siedlecki Szpital Specjalistyczny
Oddział Anestezjologii i
Intensywnej Terapii","ul. Księcia Józefa Poniatowskiego 26
08-110 Siedlce",Zadupie,True,18 (0),20,2
Mazowieckie,Anestezjologia i intensywna terapia,False,"Samodzielny Publiczny Zespół Zakładów Opieki
Zdrowotnej w Przasnyszu - Oddział Intensywnej Terapii i
Anestezjologii",ul. Sadowa 9 06-300 Przasnysz,Zadupie,True,18 (0),20,4
Mazowieckie,Anestezjologia i intensywna terapia,False,"MAZOWIECKI SZPITAL SPECJALISTYCZNY SPÓŁKA Z
OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ - Kliniczny Oddział Anestezjologii,
Intensywnej Terapii i Leczenia
Bólu","ul. Juliana Aleksandrowicza 5 26-617
Radom",Zadupie,True,18 (0),20,7
Mazowieckie,Anestezjologia i intensywna terapia,False,"Uniwersyteckie Centrum Kliniczne Warszawskiego
Uniwersytetu Medycznego - II Klinika Anestezjologii i
Intensywnej Terapii","ul. Stefana Banacha 1A 02-097
Warszawa",Warszawa,True,18 (0),20,0
Mazowieckie,Anestezjologia i intensywna terapia,False,"Międzyleski Szpital Specjalistyczny w Warszawie - Oddział Anestezjologii i
Intensywnej Terapii",ul. Bursztynowa 2 04-749 Warszawa,Warszawa,True,18 (0),20,1
Mazowieckie,Anestezjologia i intensywna terapia,False,"Zespół Opieki Zdrowotnej ""Szpitala Powiatowego"" w
Sochaczewie - Oddział Anestezjologii i
Intensywnej Terapii",ul. Batalionów Chłopskich 3/7 96-500 Sochaczew,Zadupie,True,18 (0),20,4
Mazowieckie,Anestezjologia i intensywna terapia,False,"Instytut ""Pomnik - Centrum Zdrowia Dziecka"" - Klinika Anestezjologii i
Intensywnej Terapii","ul. Aleja Dzieci Polskich 20 04-730
Warszawa",Warszawa,True,18 (0),20,2
Mazowieckie,Anestezjologia i intensywna terapia,False,"SZPITAL GROCHOWSKI IM.DR MED. RAFAŁA MASZTAKA
SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ - Oddział Intensywnej Terapii i
Anestezjologii","ul. Grenadierów 51/59 04-073
Warszawa",Warszawa,True,18 (0),20,1
Mazowieckie,Anestezjologia i intensywna terapia,False,"Mazowiecki Szpital Bródnowski Spółka z ograniczoną
odpowiedzialnością - Oddział Anestezjologii i
Intensywnej Terapii","ul. Ludwika Kondratowicza 8 03-242
Warszawa",Warszawa,True,18 (0),20,0
Mazowieckie,Anestezjologia i intensywna terapia,False,"Szpital Bielański im. ks. Jerzego Popiełuszki Samodzielny
Publiczny Zakład Opieki Zdrowotnej - Oddział Intensywnej Terapii i
Anestezjologii",ul. Cegłowska 80 01-809 Warszawa,Warszawa,True,18 (0),20,0
Mazowieckie,Anestezjologia i intensywna terapia,False,"Samodzielny Publiczny Szpital Kliniczny im. prof. W.
Orłowskiego Centrum Medycznego Kształcenia
Podyplomowego - Oddział Anestezjologii i
Intensywnej Terapii","ul. Czerniakowska 231 00-416
Warszawa",Warszawa,True,18 (0),20,1
Mazowieckie,Anestezjologia i intensywna terapia,False,"SZPITAL PRASKI P.W. PRZEMIENIENIA PAŃSKIEGO
SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ - Oddział Intensywnej Terapii i
Anestezjologii","ul. Aleja Solidarności 67 03-401
Warszawa",Warszawa,True,18 (0),20,0
Mazowieckie,Anestezjologia i intensywna terapia,False,"Szpital Czerniakowski Sp. z o.o. - Oddział Anestezjologii i
Intensywnej Terapii","ul. Stępińska 19/25 00-739
Warszawa",Warszawa,True,18 (0),20,0
Mazowieckie,Anestezjologia i intensywna terapia,False,"UNIWERSYTECKIE CENTRUM KLINICZNE
WARSZAWSKIEGO UNIWERSYTETU MEDYCZNEGO - Oddział Intensywnej Terapii",ul. Williama Heerleina Lindleya 4 02-005 Warszawa,Warszawa,True,18 (0),20,0
Mazowieckie,Anestezjologia i intensywna terapia,False,"NARODOWY INSTYTUT ONKOLOGII IM. MARII
SKŁODOWSKIEJ-CURIE - PAŃSTWOWY INSTYTUT
BADAWCZY - Oddział Kliniczny Anestezjologii i
Intensywnej Terapii","ul. Wilhelma Konrada Roentgena 5
02-781 Warszawa",Warszawa,True,18 (0),20,0
Mazowieckie,Anestezjologia i intensywna terapia,False,"Szpital Matki Bożej Nieustającej Pomocy w Wołominie - Oddział Anestezjologii i
Intensywnej Terapii",ul. Gdyńska 1/3 05-200 Wołomin,Zadupie,True,18 (0),20,0
Mazowieckie,Anestezjologia i intensywna terapia,False,"Samodzielny Publiczny Zakład Opieki Zdrowotnej w
Garwolinie - Oddział intensywnej terapii",ul. Lubelska 50 08-400 Garwolin,Zadupie,True,18 (0),20,0
Mazowieckie,Anestezjologia i intensywna terapia,False,"Samodzielny Publiczny Zakład Opieki Zdrowotnej - Zespół
Zakładów - Oddział Anestezjologii i
Intensywnej Terapii","ul. Wincentego Witosa 2 06-200
Maków Mazowiecki",Zadupie,True,18 (0),20,1
Mazowieckie,Angiologia,False,"Uniwersyteckie Centrum Kliniczne Warszawskiego
Uniwersytetu Medycznego - Klinika Chorób Wewnętrznych,
Nadciśnienia Tętniczego i
Angiologii","ul. Stefana Banacha 1A 02-097
Warszawa",Warszawa,False,3 (0),0,0
Mazowieckie,Angiologia,False,"UNIWERSYTECKIE CENTRUM KLINICZNE
WARSZAWSKIEGO UNIWERSYTETU MEDYCZNEGO - Oddział Kardiologiczny",ul. Williama Heerleina Lindleya 4 02-005 Warszawa,Warszawa,False,3 (0),0,4
Mazowieckie,Angiologia,False,"Samodzielny Publiczny Centralny Szpital Kliniczny w
Warszawie - Klinika Chirurgii Ogólnej,
Naczyniowej i Transplantacyjnej","ul. Stefana Banacha 1A 02-097
Warszawa",Warszawa,False,3 (0),0,0
Mazowieckie,Angiologia,False,"Uniwersyteckie Centrum Kliniczne Warszawskiego
Uniwersytetu Medycznego - Klinika Chirurgii Ogólnej,
Endokrynologicznej i Chorób
Naczyń","ul. Stefana Banacha 1A 02-097
Warszawa",Warszawa,False,3 (0),0,0
Mazowieckie,Audiologia i foniatria,False,"Centrum Słuchu i Mowy Sp. z o.o. - Międzynarodowe Centrum Słuchu
i Mowy - Grupa ""Medincus"",
Oddział Otolaryngologiczny","ul. Mokra 7, Kajetany 7 05-830
Nadarzyn",Zadupie,False,1 (0),0,0
Mazowieckie,Audiologia i foniatria,False,"Uniwersyteckie Centrum Kliniczne Warszawskiego
Uniwersytetu Medycznego - Oddział Kliniczny Otolaryngologii,
Audiologii, Foniatrii i Onkologii
Laryngologicznej","ul. Stefana Banacha 1A 02-097
Warszawa",Warszawa,False,1 (0),0,6
Mazowieckie,Audiologia i foniatria,False,"Instytut ""Pomnik - Centrum Zdrowia Dziecka"" - Ośrodek Audiologii i Foniatrii","ul. Aleja Dzieci Polskich 20 04-730
Warszawa",Warszawa,False,1 (0),0,2
Mazowieckie,Audiologia i foniatria,False,"Instytut Fizjologii i Patologii Słuchu - Instytut Fizjologii i Patologii
Słuchu",ul. Maurycego Mochnackiego 10 02-042 Warszawa,Warszawa,False,1 (0),0,20
Mazowieckie,Audiologia i foniatria,False,"Mazowiecki Szpital Bródnowski Spółka z ograniczoną
odpowiedzialnością - Zespół Oddziałów Otolaryngologii","ul. Ludwika Kondratowicza 8 03-242
Warszawa",Warszawa,False,1 (0),0,0
Mazowieckie,Balneologia i medycyna fizykalna,False,"Nipubliczny Zakład Opieki Zdrowotnej PROMIEŃ - Oddział Rehabilitacji, Oddział
Rehabilitacji Dziennej, Zakład
Rehablitacji, Zakład Balneologii",ul. Mariówka 1 26-400 Przysucha,Zadupie,False,3 (0),5,0
Mazowieckie,Balneologia i medycyna fizykalna,False,"Szpital Bielański im. ks. Jerzego Popiełuszki Samodzielny
Publiczny Zakład Opieki Zdrowotnej - Zakład Fizykoterapii i Rehabilitacji",ul. Cegłowska 80 01-809 Warszawa,Warszawa,False,3 (0),5,2
Mazowieckie,Balneologia i medycyna fizykalna,False,"Mazowiecki Szpital Bródnowski Spółka z ograniczoną
odpowiedzialnością - Zakład Rehabilitacji i Fizykoterapii","ul. Ludwika Kondratowicza 8 03-242
Warszawa",Warszawa,False,3 (0),5,0
Mazowieckie,Chirurgia dziecięca,True,"Warszawski Szpital dla Dzieci - Samodzielny Publiczny
Zakład Opieki Zdrowotnej - Oddział Chirurgii i Ortopedii","ul. Mikołaja Kopernika 43 00-328
Warszawa",Warszawa,False,7 (0),1,0
Mazowieckie,Chirurgia dziecięca,True,"Wojewódzki Szpital Zespolony - Oddział Chirurgii Dziecięcej i
Poradnia Chirurgii Dziecięcej",ul. Medyczna 19 09-400 Płock,Zadupie,False,7 (0),1,1
Mazowieckie,Chirurgia dziecięca,True,"MAZOWIECKI SZPITAL SPECJALISTYCZNY SPÓŁKA Z
OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ - Oddział Chirurgii Dziecięcej z
Poradnią Chirurgii dla Dzieci","ul. Juliana Aleksandrowicza 5 26-617
Radom",Zadupie,False,7 (0),1,1
Mazowieckie,Chirurgia dziecięca,True,Specjalistyczny Szpital Wojewódzki w Ciechanowie - Oddział Chirurgii Dziecięcej,ul. Powstańców Wielkopolskich 2 06-400 Ciechanów,Zadupie,False,7 (0),1,2
Mazowieckie,Chirurgia dziecięca,True,"Samodzielny Zespół Publicznych Zakładów Opieki
Zdrowotnej im. Dzieci Warszawy w Dziekanowie Leśnym - Kliniczny Oddział Chirurgii -Centrum Leczenia Kamicy","ul. Marii Konopnickiej 65 05-092
Dziekanów Leśny",Zadupie,False,7 (0),1,1
Mazowieckie,Chirurgia dziecięca,True,Instytut Matki i Dziecka - Klinika Chirurgii Dzieci i Młodzieży,"ul. Marcina Kasprzaka 17A 01-211
Warszawa",Warszawa,False,7 (0),1,2
Mazowieckie,Chirurgia dziecięca,True,"UNIWERSYTECKIE CENTRUM KLINICZNE
WARSZAWSKIEGO UNIWERSYTETU MEDYCZNEGO - Oddział Kliniczny Chirurgii i
Urologii Dziecięcej i Pediatrii","ul. Żwirki i Wigury 63A 02-091
Warszawa",Warszawa,False,7 (0),1,0
Mazowieckie,Chirurgia dziecięca,True,"Mazowiecki Szpital Wojewódzki im. św. Jana Pawła II w
Siedlcach Spółka z ograniczoną odpowiedzialnością - Siedlecki Szpital Specjalistyczny
Oddział Chirurgii i Traumatologii
Dziecięcej","ul. Księcia Józefa Poniatowskiego 26
08-110 Siedlce",Zadupie,False,7 (0),1,0
Mazowieckie,Chirurgia dziecięca,True,"Instytut ""Pomnik - Centrum Zdrowia Dziecka"" - Klinika Chirurgii Dziecięcej i
Transplantacji Narządów","ul. Aleja Dzieci Polskich 20 04-730
Warszawa",Warszawa,False,7 (0),1,0
Mazowieckie,Chirurgia dziecięca,True,"UNIWERSYTECKIE CENTRUM KLINICZNE
WARSZAWSKIEGO UNIWERSYTETU MEDYCZNEGO - Oddział Kliniczny Kardiochirurgii i
Chirurgii Dziecięcej","ul. Żwirki i Wigury 63A 02-091
Warszawa",Warszawa,False,7 (0),1,1
Mazowieckie,Chirurgia dziecięca,True,"Szpital Dziecięcy im.prof.dr.med.Jana Bogdanowicza
Samodzielny Publiczny Zakład Opieki Zdrowotnej - Oddział Chirurgii i Urologii
Dziecięcej z Pododdziałem
Leczenia Oparzeń","ul. Niekłańska 4/24 03-924
Warszawa",Warszawa,False,7 (0),1,0
Mazowieckie,Chirurgia klatki piersiowej,False,"NARODOWY INSTYTUT ONKOLOGII IM. MARII
SKŁODOWSKIEJ-CURIE - PAŃSTWOWY INSTYTUT
BADAWCZY - Oddział Zabiegowy Kliniki
Nowotworów Płuca i Klatki
Piersiowej","ul. Wilhelma Konrada Roentgena 5
02-781 Warszawa",Warszawa,False,1 (0),1,0
Mazowieckie,Chirurgia klatki piersiowej,False,Mazowieckie Centrum Leczenia Chorób Płuc i Gruźlicy - Oddział Chirurgii Klatki Piersiowej,"ul. Władysława Stanisława Reymonta
83/91 05-400 Otwock",Zadupie,False,1 (0),1,2
Mazowieckie,Chirurgia klatki piersiowej,False,Instytut Gruźlicy i Chorób Płuc - Klinika Chirurgii,ul. Płocka 26 01-136 Warszawa,Warszawa,False,1 (0),1,4
Mazowieckie,Chirurgia naczyniowa,False,"Uniwersyteckie Centrum Kliniczne Warszawskiego
Uniwersytetu Medycznego - Klinika Chirurgii Ogólnej
Naczyniowej i Transplantacyjnej","ul. Stefana Banacha 1A 02-097
Warszawa",Warszawa,False,4 (0),3,1
Mazowieckie,Chirurgia naczyniowa,False,"Międzyleski Szpital Specjalistyczny w Warszawie - Oddział chirurgii ogólnej,
Pododdział chirurgii naczyniowej,
Pododdział chirurgii onkologicznej",ul. Bursztynowa 2 04-749 Warszawa,Warszawa,False,4 (0),3,0
Mazowieckie,Chirurgia naczyniowa,False,"Szpital Bielański im. ks. Jerzego Popiełuszki Samodzielny
Publiczny Zakład Opieki Zdrowotnej - Oddział Chirurgii Naczyniowej -Klinika Chirurgii Naczyniowej i
Angiologii CMKP",ul. Cegłowska 80 01-809 Warszawa,Warszawa,False,4 (0),3,1
Mazowieckie,Chirurgia naczyniowa,False,"Mazowiecki Szpital Bródnowski Spółka z ograniczoną
odpowiedzialnością - Zespół Oddziałów Chirurgii
Ogólnej, Naczyniowej i
Onkologicznej, I Katedra i Klinika
Chirurgii Ogólnej i Naczyniowej
Wydziału Lekarskiego WUM","ul. Ludwika Kondratowicza 8 03-242
Warszawa",Warszawa,False,4 (0),3,2
Mazowieckie,Chirurgia naczyniowa,False,"SZPITAL PRASKI P.W. PRZEMIENIENIA PAŃSKIEGO
SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ - Pododdział Chirurgii Naczyniowej","ul. Aleja Solidarności 67 03-401
Warszawa",Warszawa,False,4 (0),3,1
Mazowieckie,Chirurgia naczyniowa,False,"Narodowy Instytut Kardiologii Stefana Kardynała
Wyszyńskiego - Państwowy Instytut Badawczy - Klinika Chirurgii Naczyniowej",ul. Alpejska 42 04-628 Warszawa,Warszawa,False,4 (0),3,1
Mazowieckie,Chirurgia naczyniowa,False,"SZPITAL WOLSKI IM. DR ANNY GOSTYŃSKIEJ SPÓŁKA Z
OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ - Oddział Chirurgii Naczyniowej","ul. Marcina Kasprzaka 17 01-211
Warszawa",Warszawa,False,4 (0),3,0
Mazowieckie,Chirurgia naczyniowa,False,"Uniwersyteckie Centrum Kliniczne Warszawskiego
Uniwersytetu Medycznego - Klinika Chirurgii Ogólnej,
Endokrynologicznej i Chorób
Naczyń","ul. Stefana Banacha 1A 02-097
Warszawa",Warszawa,False,4 (0),3,0
Mazowieckie,Chirurgia naczyniowa,False,"Mazowiecki Szpital Specjalistyczny im. dr. Józefa
Psarskiego w Ostrołęce - Oddział Chirurgii Ogólnej im. dr
Jerzego Olszewskiego z
Pododdziałem Chirurgii
Naczyniowej i Poradnią Chirurgii
Naczyniowej","ul. Aleja Jana Pawła II 120A 07-410
Ostrołęka",Zadupie,False,4 (0),3,0
Mazowieckie,Chirurgia naczyniowa,False,"Radomski Szpital Specjalistyczny im. Dr Tytusa
Chałubińskiego - Oddział Chirurgii Naczyniowej im.
dr n.med. Tadeusza
Chmielińskiego","ul. Adolfa Tochtermana 1 26-610
Radom",Zadupie,False,4 (0),3,3
Mazowieckie,Chirurgia naczyniowa,False,"Mazowiecki Szpital Wojewódzki im. św. Jana Pawła II w
Siedlcach Spółka z ograniczoną odpowiedzialnością - Siedlecki Szpital Specjalistyczny
Oddział Chirurgii Ogólnej i
Naczyniowej","ul. Księcia Józefa Poniatowskiego 26
08-110 Siedlce",Zadupie,False,4 (0),3,1
Mazowieckie,Chirurgia ogólna,True,"SZPITAL POWIATOWY GAJDA-MED SPÓŁKA Z
OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ - Oddział Chirurgii Ogólnej","ul. Teofila Kwiatkowskiego 19 06-102
Pułtusk",Zadupie,False,20 (0),17,3
Mazowieckie,Chirurgia ogólna,True,"Samodzielny Publiczny Zakład Opieki Zdrowotnej w
Nowym Mieście nad Pilicą - Oddział Chirurgii Ogólnej","ul. Tomaszowska 43 26-420 Nowe
Miasto nad Pilicą",Zadupie,False,20 (0),17,1
Mazowieckie,Chirurgia ogólna,True,"Uniwersyteckie Centrum Kliniczne Warszawskiego
Uniwersytetu Medycznego - Klinika Chirurgii Ogólnej
Naczyniowej i Transplantacyjnej","ul. Stefana Banacha 1A 02-097
Warszawa",Warszawa,False,20 (0),17,9
Mazowieckie,Chirurgia ogólna,True,"Międzyleski Szpital Specjalistyczny w Warszawie - Oddział chirurgii ogólnej,
Pododdział chirurgii naczyniowej,
Pododdział chirurgii onkologicznej",ul. Bursztynowa 2 04-749 Warszawa,Warszawa,False,20 (0),17,0
Mazowieckie,Chirurgia ogólna,True,"Uniwersyteckie Centrum Kliniczne Warszawskiego
Uniwersytetu Medycznego - Klinika Chirurgii Ogólnej,
Gastroenterologicznej i
Onkologicznej","ul. Stefana Banacha 1A 02-097
Warszawa",Warszawa,False,20 (0),17,2
Mazowieckie,Chirurgia ogólna,True,"Samodzielny Publiczny Szpital Kliniczny im. prof. W.
Orłowskiego Centrum Medycznego Kształcenia
Podyplomowego - Oddział Kliniczny Chirurgii
Ogólnej, Onkologicznej i
Bariatrycznej, Klinika Chirurgii
Ogólnej, Onkologicznej i
Bariatrycznej CMKP","ul. Czerniakowska 231 00-416
Warszawa",Warszawa,False,20 (0),17,0
Mazowieckie,Chirurgia ogólna,True,"SZPITAL GROCHOWSKI IM.DR MED. RAFAŁA MASZTAKA
SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ - Oddział Chirurgii Ogólnej,
Onkologicznej i Rekonstrukcyjnej","ul. Grenadierów 51/59 04-073
Warszawa",Warszawa,False,20 (0),17,0
Mazowieckie,Chirurgia ogólna,True,"Mazowieckie Centrum Rehabilitacji ""STOCER"" Sp. z o.o. - Szpital Chirurgii Urazowej św.
Anny, Oddział Chirurgii Ogólnej i
Gastroenterologicznej",ul. Barska 16/20 02-384 Warszawa,Warszawa,False,20 (0),17,2
Mazowieckie,Chirurgia ogólna,True,"Szpital Bielański im. ks. Jerzego Popiełuszki Samodzielny
Publiczny Zakład Opieki Zdrowotnej - Oddział Chirurgiczny Ogólny,
Klinika Chirurgii Kolorektalnej,
Ogólnej i Onkologicznej CMKP",ul. Cegłowska 80 01-809 Warszawa,Warszawa,False,20 (0),17,1
Mazowieckie,Chirurgia ogólna,True,"Szpital Kliniczny Dzieciątka Jezus - Klinika Chirurgii Ogólnej i
Transplantacyjnej",ul. Williama Heerleina Lindleya 4 02-005 Warszawa,Warszawa,False,20 (0),17,1
Mazowieckie,Chirurgia ogólna,True,"WARSZAWSKI SZPITAL POŁUDNIOWY SPÓŁKA Z
OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ - Oddział Chirurgii Ogólnej i
Proktologicznej","ul. rtm. Witolda Pileckiego 99 02-781
Warszawa",Warszawa,False,20 (0),17,1
Mazowieckie,Chirurgia ogólna,True,"SZPITAL WOLSKI IM. DR ANNY GOSTYŃSKIEJ SPÓŁKA Z
OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ - Kliniczny Oddział chirurgii ogólnej
i onkologicznej z częścią urazową","ul. Marcina Kasprzaka 17 01-211
Warszawa",Warszawa,False,20 (0),17,3
Mazowieckie,Chirurgia ogólna,True,"Mazowiecki Szpital Bródnowski Spółka z ograniczoną
odpowiedzialnością - Zespół Oddziałów Chirurgii
Ogólnej, Naczyniowej i
Onkologicznej, I Katedra i Klinika
Chirurgii Ogólnej i Naczyniowej
Wydziału Lekarskiego WUM","ul. Ludwika Kondratowicza 8 03-242
Warszawa",Warszawa,False,20 (0),17,6
Mazowieckie,Chirurgia ogólna,True,"SZPITAL PRASKI P.W. PRZEMIENIENIA PAŃSKIEGO
SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ - Oddział Chirurgii Ogólnej i
Onkologicznej","ul. Aleja Solidarności 67 03-401
Warszawa",Warszawa,False,20 (0),17,0
Mazowieckie,Chirurgia ogólna,True,"SZPITAL CZERNIAKOWSKI SPÓŁKA Z OGRANICZONĄ
ODPOWIEDZIALNOŚCIĄ - Oddział Chirurgiczny Ogólny","ul. Stępińska 19/25 00-739
Warszawa",Warszawa,False,20 (0),17,1
